LOG CRIADO EM: 8/10/2014 22:14:57
ENVIANDO PROGRAMAÇÃO:
02F6011610FFFF161000000000FFFFFFFB7F03F3 --><-- ACK
02F7011611FFFF161100000000FFFFFFFB7F03F2 --><-- ACK
02F8011612FFFF161200000000FFFFFFFB7F03FD --><-- ACK
02F9011613FFFF161300000000FFFFFFFB7F03FC --><-- ACK
02FA011614FFFF161400000000FFFFFFFB7F03FF --><-- ACK
02FB011615FFFF161500000000FFFFFFFB7F03FE --><-- ACK
02FC011616FFFF161600000000FFFFFFFB7F03F9 --><-- ACK
02FD011617FFFF161700000000FFFFFFFB7F03F8 --><-- ACK
02FE011618FFFF161800000000FFFFFFFB7F03FB --><-- ACK
02FF011619FFFF161900000000FFFFFFFB7F03FA --><-- ACK
0200011620FFFF162000000000FFFFFFFB7F0305 --><-- ACK
0201011621FFFF162100000000FFFFFFFB7F0304 --><-- ACK
0202011622FFFF162200000000FFFFFFFB7F0307 --><-- ACK
0203011623FFFF162300000000FFFFFFFB7F0306 --><-- ACK
0204011624FFFF162400000000FFFFFFFB7F0301 --><-- ACK
0205011625FFFF162500000000FFFFFFFB7F0300 --><-- ACK
0206011626FFFF162600000000FFFFFFFB7F0303 --><-- ACK
0207011627FFFF162700000000FFFFFFFB7F0302 --><-- ACK
0208011628FFFF162800000000FFFFFFFB7F030D --><-- ACK
0209011629FFFF162900000000FFFFFFFB7F030C --><-- ACK
020A011630FFFF163000000000FFFFFFFB7F030F --><-- ACK
020B011631FFFF163100000000FFFFFFFB7F030E --><-- ACK
020C011632FFFF163200000000FFFFFFFB7F0309 --><-- ACK
020D011633FFFF163300000000FFFFFFFB7F0308 --><-- ACK
020E011634FFFF163400000000FFFFFFFB7F030B --><-- ACK
020F011635FFFF163500000000FFFFFFFB7F030A --><-- ACK
0210011636FFFF163600000000FFFFFFFB7F0315 --><-- ACK
0211011637FFFF163700000000FFFFFFFB7F0314 --><-- ACK
0212011638FFFF163800000000FFFFFFFB7F0317 --><-- ACK
0213011639FFFF163900000000FFFFFFFB7F0316 --><-- ACK
0214011640FFFF164000000000FFFFFFFB7F0311 --><-- ACK
0215011641FFFF164100000000FFFFFFFB7F0310 --><-- ACK
0216011642FFFF164200000000FFFFFFFB7F0313 --><-- ACK
0217011643FFFF164300000000FFFFFFFB7F0312 --><-- ACK
0218011644FFFF164400000000FFFFFFFB7F031D --><-- ACK
0219011645FFFF164500000000FFFFFFFB7F031C --><-- ACK
021A011646FFFF164600000000FFFFFFFB7F031F --><-- ACK
021B011647FFFF164700000000FFFFFFFB7F031E --><-- ACK
021C011648FFFF164800000000FFFFFFFB7F0319 --><-- ACK
021D011649FFFF164900000000FFFFFFFB7F0318 --><-- ACK
021E011650FFFF165000000000FFFFFFFB7F031B --><-- ACK
021F011651FFFF165100000000FFFFFFFB7F031A --><-- ACK
0220011652FFFF165200000000FFFFFFFB7F0325 --><-- ACK
0221011653FFFF165300000000FFFFFFFB7F0324 --><-- ACK
0222011654FFFF165400000000FFFFFFFB7F0327 --><-- ACK
0223011655FFFF165500000000FFFFFFFB7F0326 --><-- ACK
0224011656FFFF165600000000FFFFFFFB7F0321 --><-- ACK
0225011657FFFF165700000000FFFFFFFB7F0320 --><-- ACK
0226011658FFFF165800000000FFFFFFFB7F0323 --><-- ACK
0227011659FFFF165900000000FFFFFFFB7F0322 --><-- ACK
0228011660FFFF166000000000FFFFFFFB7F032D --><-- ACK
0229011661FFFF166100000000FFFFFFFB7F032C --><-- ACK
022A011662FFFF166200000000FFFFFFFB7F032F --><-- ACK
022B011663FFFF166300000000FFFFFFFB7F032E --><-- ACK
022C011664FFFF166400000000FFFFFFFB7F0329 --><-- ACK
022D011665FFFF166500000000FFFFFFFB7F0328 --><-- ACK
022E011666FFFF166600000000FFFFFFFB7F032B --><-- ACK
022F011667FFFF166700000000FFFFFFFB7F032A --><-- ACK
0230011668FFFF166800000000FFFFFFFB7F0335 --><-- ACK
0231011669FFFF166900000000FFFFFFFB7F0334 --><-- ACK
0232011670FFFF167000000000FFFFFFFB7F0337 --><-- ACK
0233011671FFFF167100000000FFFFFFFB7F0336 --><-- ACK
0234011672FFFF167200000000FFFFFFFB7F0331 --><-- ACK
0235011673FFFF167300000000FFFFFFFB7F0330 --><-- ACK
0236011674FFFF167400000000FFFFFFFB7F0333 --><-- ACK
0237011675FFFF167500000000FFFFFFFB7F0332 --><-- ACK
0238011676FFFF167600000000FFFFFFFB7F033D --><-- ACK
0239011677FFFF167700000000FFFFFFFB7F033C --><-- ACK
023A011678FFFF167800000000FFFFFFFB7F033F --><-- ACK
023B011679FFFF167900000000FFFFFFFB7F033E --><-- ACK
023C011680FFFF168000000000FFFFFFFB7F0339 --><-- ACK
023D011681FFFF168100000000FFFFFFFB7F0338 --><-- ACK
023E011682FFFF168200000000FFFFFFFB7F033B --><-- ACK
023F011683FFFF168300000000FFFFFFFB7F033A --><-- ACK
0240011684FFFF168400000000FFFFFFFB7F0345 --><-- ACK
0241011685FFFF168500000000FFFFFFFB7F0344 --><-- ACK
0242011686FFFF168600000000FFFFFFFB7F0347 --><-- ACK
0243011687FFFF168700000000FFFFFFFB7F0346 --><-- ACK
0244011688FFFF168800000000FFFFFFFB7F0341 --><-- ACK
0245011689FFFF168900000000FFFFFFFB7F0340 --><-- ACK
0246011690FFFF169000000000FFFFFFFB7F0343 --><-- ACK
0247011691FFFF169100000000FFFFFFFB7F0342 --><-- ACK
0248011692FFFF169200000000FFFFFFFB7F034D --><-- ACK
0249011693FFFF169300000000FFFFFFFB7F034C --><-- ACK
024A011694FFFF169400000000FFFFFFFB7F034F --><-- ACK
024B011695FFFF169500000000FFFFFFFB7F034E --><-- ACK
024C011696FFFF169600000000FFFFFFFB7F0349 --><-- ACK
024D011697FFFF169700000000FFFFFFFB7F0348 --><-- ACK
024E011698FFFF169800000000FFFFFFFB7F034B --><-- ACK
024F011699FFFF169900000000FFFFFFFB7F034A --><-- ACK
0250011700FFFF170000000000FFFFFFFB7F0355 --><-- ACK
0251011701FFFF170100000000FFFFFFFB7F0354 --><-- ACK
0252011702FFFF170200000000FFFFFFFB7F0357 --><-- ACK
0253011703FFFF170300000000FFFFFFFB7F0356 --><-- ACK
0254011704FFFF170400000000FFFFFFFB7F0351 --><-- ACK
0255011705FFFF170500000000FFFFFFFB7F0350 --><-- ACK
0256011706FFFF170600000000FFFFFFFB7F0353 --><-- ACK
0257011707FFFF170700000000FFFFFFFB7F0352 --><-- ACK
0258011708FFFF170800000000FFFFFFFB7F035D --><-- ACK
0259011709FFFF170900000000FFFFFFFB7F035C --><-- ACK
025A011710FFFF171000000000FFFFFFFB7F035F --><-- ACK
025B011711FFFF171100000000FFFFFFFB7F035E --><-- ACK
025C011712FFFF171200000000FFFFFFFB7F0359 --><-- ACK
025D011713FFFF171300000000FFFFFFFB7F0358 --><-- ACK
025E011714FFFF171400000000FFFFFFFB7F035B --><-- ACK
025F011715FFFF171500000000FFFFFFFB7F035A --><-- ACK
0260011716FFFF171600000000FFFFFFFB7F0365 --><-- ACK
0261011717FFFF171700000000FFFFFFFB7F0364 --><-- ACK
0262011718FFFF171800000000FFFFFFFB7F0367 --><-- ACK
0263011719FFFF171900000000FFFFFFFB7F0366 --><-- ACK
0264011720FFFF172000000000FFFFFFFB7F0361 --><-- ACK
0265011721FFFF172100000000FFFFFFFB7F0360 --><-- ACK
0266011722FFFF172200000000FFFFFFFB7F0363 --><-- ACK
0267011723FFFF172300000000FFFFFFFB7F0362 --><-- ACK
0268011724FFFF172400000000FFFFFFFB7F036D --><-- ACK
0269011725FFFF172500000000FFFFFFFB7F036C --><-- ACK
026A011726FFFF172600000000FFFFFFFB7F036F --><-- ACK
026B011727FFFF172700000000FFFFFFFB7F036E --><-- ACK
026C011728FFFF172800000000FFFFFFFB7F0369 --><-- ACK
026D011729FFFF172900000000FFFFFFFB7F0368 --><-- ACK
026E011730FFFF173000000000FFFFFFFB7F036B --><-- ACK
026F011731FFFF173100000000FFFFFFFB7F036A --><-- ACK
0270011732FFFF173200000000FFFFFFFB7F0375 --><-- ACK
0271011733FFFF173300000000FFFFFFFB7F0374 --><-- ACK
0272011734FFFF173400000000FFFFFFFB7F0377 --><-- ACK
0273011735FFFF173500000000FFFFFFFB7F0376 --><-- ACK
0274011736FFFF173600000000FFFFFFFB7F0371 --><-- ACK
0275011737FFFF173700000000FFFFFFFB7F0370 --><-- ACK
0276011738FFFF173800000000FFFFFFFB7F0373 --><-- ACK
0277011739FFFF173900000000FFFFFFFB7F0372 --><-- ACK
0278011740FFFF174000000000FFFFFFFB7F037D --><-- ACK
0279011741FFFF174100000000FFFFFFFB7F037C --><-- ACK
027A011742FFFF174200000000FFFFFFFB7F037F --><-- ACK
027B011743FFFF174300000000FFFFFFFB7F037E --><-- ACK
027C011744FFFF174400000000FFFFFFFB7F0379 --><-- ACK
027D011745FFFF174500000000FFFFFFFB7F0378 --><-- ACK
027E011746FFFF174600000000FFFFFFFB7F037B --><-- ACK
027F011747FFFF174700000000FFFFFFFB7F037A --><-- ACK
0280011748FFFF174800000000FFFFFFFB7F0385 --><-- ACK
0281011749FFFF174900000000FFFFFFFB7F0384 --><-- ACK
0282011750FFFF175000000000FFFFFFFB7F0387 --><-- ACK
0283011751FFFF175100000000FFFFFFFB7F0386 --><-- ACK
0284011752FFFF175200000000FFFFFFFB7F0381 --><-- ACK
0285011753FFFF175300000000FFFFFFFB7F0380 --><-- ACK
0286011754FFFF175400000000FFFFFFFB7F0383 --><-- ACK
0287011755FFFF175500000000FFFFFFFB7F0382 --><-- ACK
0288011756FFFF175600000000FFFFFFFB7F038D --><-- ACK
0289011757FFFF175700000000FFFFFFFB7F038C --><-- ACK
028A011758FFFF175800000000FFFFFFFB7F038F --><-- ACK
028B011759FFFF175900000000FFFFFFFB7F038E --><-- ACK
028C011760FFFF176000000000FFFFFFFB7F0389 --><-- ACK
028D011761FFFF176100000000FFFFFFFB7F0388 --><-- ACK
028E011762FFFF176200000000FFFFFFFB7F038B --><-- ACK
028F011763FFFF176300000000FFFFFFFB7F038A --><-- ACK
0290011764FFFF176400000000FFFFFFFB7F0395 --><-- ACK
0291011765FFFF176500000000FFFFFFFB7F0394 --><-- ACK
0292011766FFFF176600000000FFFFFFFB7F0397 --><-- ACK
0293011767FFFF176700000000FFFFFFFB7F0396 --><-- ACK
0294011768FFFF176800000000FFFFFFFB7F0391 --><-- ACK
0295011769FFFF176900000000FFFFFFFB7F0390 --><-- ACK
0296011770FFFF177000000000FFFFFFFB7F0393 --><-- ACK
0297011771FFFF177100000000FFFFFFFB7F0392 --><-- ACK
0298011772FFFF177200000000FFFFFFFB7F039D --><-- ACK
0299011773FFFF177300000000FFFFFFFB7F039C --><-- ACK
029A011774FFFF177400000000FFFFFFFB7F039F --><-- ACK
029B011775FFFF177500000000FFFFFFFB7F039E --><-- ACK
029C011776FFFF177600000000FFFFFFFB7F0399 --><-- ACK
029D011777FFFF177700000000FFFFFFFB7F0398 --><-- ACK
029E011778FFFF177800000000FFFFFFFB7F039B --><-- ACK
029F011779FFFF177900000000FFFFFFFB7F039A --><-- ACK
02A0011780FFFF178000000000FFFFFFFB7F03A5 --><-- ACK
02A1011781FFFF178100000000FFFFFFFB7F03A4 --><-- ACK
02A2011782FFFF178200000000FFFFFFFB7F03A7 --><-- ACK
02A3011783FFFF178300000000FFFFFFFB7F03A6 --><-- ACK
02A4011784FFFF178400000000FFFFFFFB7F03A1 --><-- ACK
02A5011785FFFF178500000000FFFFFFFB7F03A0 --><-- ACK
02A6011786FFFF178600000000FFFFFFFB7F03A3 --><-- ACK
02A7011787FFFF178700000000FFFFFFFB7F03A2 --><-- ACK
02A8011788FFFF178800000000FFFFFFFB7F03AD --><-- ACK
02A9011789FFFF178900000000FFFFFFFB7F03AC --><-- ACK
02AA011790FFFF179000000000FFFFFFFB7F03AF --><-- ACK
02AB011791FFFF179100000000FFFFFFFB7F03AE --><-- ACK
02AC011792FFFF179200000000FFFFFFFB7F03A9 --><-- ACK
02AD011793FFFF179300000000FFFFFFFB7F03A8 --><-- ACK
02AE011794FFFF179400000000FFFFFFFB7F03AB --><-- ACK
02AF011795FFFF179500000000FFFFFFFB7F03AA --><-- ACK
02B0011796FFFF179600000000FFFFFFFB7F03B5 --><-- ACK
02B1011797FFFF179700000000FFFFFFFB7F03B4 --><-- ACK
02B2011798FFFF179800000000FFFFFFFB7F03B7 --><-- ACK
02B3011799FFFF179900000000FFFFFFFB7F03B6 --><-- ACK
02B4011800FFFF180000000000FFFFFFFB7F03B1 --><-- ACK
02B5011801FFFF180100000000FFFFFFFB7F03B0 --><-- ACK
02B6011802FFFF180200000000FFFFFFFB7F03B3 --><-- ACK
02B7011803FFFF180300000000FFFFFFFB7F03B2 --><-- ACK
02B8011804FFFF180400000000FFFFFFFB7F03BD --><-- ACK
02B9011805FFFF180500000000FFFFFFFB7F03BC --><-- ACK
02BA011806FFFF180600000000FFFFFFFB7F03BF --><-- ACK
02BB011807FFFF180700000000FFFFFFFB7F03BE --><-- ACK
02BC011808FFFF180800000000FFFFFFFB7F03B9 --><-- ACK
02BD011809FFFF180900000000FFFFFFFB7F03B8 --><-- ACK
02BE011810FFFF181000000000FFFFFFFB7F03BB --><-- ACK
02BF011811FFFF181100000000FFFFFFFB7F03BA --><-- ACK
02C0011812FFFF181200000000FFFFFFFB7F03C5 --><-- ACK
02C1011813FFFF181300000000FFFFFFFB7F03C4 --><-- ACK
02C2011814FFFF181400000000FFFFFFFB7F03C7 --><-- ACK
02C3011815FFFF181500000000FFFFFFFB7F03C6 --><-- ACK
02C4011816FFFF181600000000FFFFFFFB7F03C1 --><-- ACK
02C5011817FFFF181700000000FFFFFFFB7F03C0 --><-- ACK
02C6011818FFFF181800000000FFFFFFFB7F03C3 --><-- ACK
02C7011819FFFF181900000000FFFFFFFB7F03C2 --><-- ACK
02C8011820FFFF182000000000FFFFFFFB7F03CD --><-- ACK
02C9011821FFFF182100000000FFFFFFFB7F03CC --><-- ACK
02CA011822FFFF182200000000FFFFFFFB7F03CF --><-- ACK
02CB011823FFFF182300000000FFFFFFFB7F03CE --><-- ACK
02CC011824FFFF182400000000FFFFFFFB7F03C9 --><-- ACK
02CD011825FFFF182500000000FFFFFFFB7F03C8 --><-- ACK
02CE011826FFFF182600000000FFFFFFFB7F03CB --><-- ACK
02CF011827FFFF182700000000FFFFFFFB7F03CA --><-- ACK
02D0011828FFFF182800000000FFFFFFFB7F03D5 --><-- ACK
02D1011829FFFF182900000000FFFFFFFB7F03D4 --><-- ACK
02D2011830FFFF183000000000FFFFFFFB7F03D7 --><-- ACK
02D3011831FFFF183100000000FFFFFFFB7F03D6 --><-- ACK
02D4011832FFFF183200000000FFFFFFFB7F03D1 --><-- ACK
02D5011833FFFF183300000000FFFFFFFB7F03D0 --><-- ACK
02D6011834FFFF183400000000FFFFFFFB7F03D3 --><-- ACK
02D7011835FFFF183500000000FFFFFFFB7F03D2 --><-- ACK
02D8011836FFFF183600000000FFFFFFFB7F03DD --><-- ACK
02D9011837FFFF183700000000FFFFFFFB7F03DC --><-- ACK
02DA011838FFFF183800000000FFFFFFFB7F03DF --><-- ACK
02DB011839FFFF183900000000FFFFFFFB7F03DE --><-- ACK
02DC011840FFFF184000000000FFFFFFFB7F03D9 --><-- ACK
02DD011841FFFF184100000000FFFFFFFB7F03D8 --><-- ACK
02DE011842FFFF184200000000FFFFFFFB7F03DB --><-- ACK
02DF011843FFFF184300000000FFFFFFFB7F03DA --><-- ACK
02E0011844FFFF184400000000FFFFFFFB7F03E5 --><-- ACK
02E1011845FFFF184500000000FFFFFFFB7F03E4 --><-- ACK
02E2011846FFFF184600000000FFFFFFFB7F03E7 --><-- ACK
02E3011847FFFF184700000000FFFFFFFB7F03E6 --><-- ACK
02E4011848FFFF184800000000FFFFFFFB7F03E1 --><-- ACK
02E5011849FFFF184900000000FFFFFFFB7F03E0 --><-- ACK
02E6011850FFFF185000000000FFFFFFFB7F03E3 --><-- ACK
02E7011851FFFF185100000000FFFFFFFB7F03E2 --><-- ACK
02E8011852FFFF185200000000FFFFFFFB7F03ED --><-- ACK
02E9011853FFFF185300000000FFFFFFFB7F03EC --><-- ACK
02EA011854FFFF185400000000FFFFFFFB7F03EF --><-- ACK
02EB011855FFFF185500000000FFFFFFFB7F03EE --><-- ACK
02EC011856FFFF185600000000FFFFFFFB7F03E9 --><-- ACK
02ED011857FFFF185700000000FFFFFFFB7F03E8 --><-- ACK
02EE011858FFFF185800000000FFFFFFFB7F03EB --><-- ACK
02EF011859FFFF185900000000FFFFFFFB7F03EA --><-- ACK
02F0011860FFFF186000000000FFFFFFFB7F03F5 --><-- ACK
02F1011861FFFF186100000000FFFFFFFB7F03F4 --><-- ACK
02F2011862FFFF186200000000FFFFFFFB7F03F7 --><-- ACK
02F3011863FFFF186300000000FFFFFFFB7F03F6 --><-- ACK
02F4011864FFFF186400000000FFFFFFFB7F03F1 --><-- ACK
02F5011865FFFF186500000000FFFFFFFB7F03F0 --><-- ACK
02F6011866FFFF186600000000FFFFFFFB7F03F3 --><-- ACK
02F7011867FFFF186700000000FFFFFFFB7F03F2 --><-- ACK
02F8011868FFFF186800000000FFFFFFFB7F03FD --><-- ACK
02F9011869FFFF186900000000FFFFFFFB7F03FC --><-- ACK
02FA011870FFFF187000000000FFFFFFFB7F03FF --><-- ACK
02FB011871FFFF187100000000FFFFFFFB7F03FE --><-- ACK
02FC011872FFFF187200000000FFFFFFFB7F03F9 --><-- ACK
02FD011873FFFF187300000000FFFFFFFB7F03F8 --><-- ACK
02FE011874FFFF187400000000FFFFFFFB7F03FB --><-- ACK
02FF011875FFFF187500000000FFFFFFFB7F03FA --><-- ACK
0200011876FFFF187600000000FFFFFFFB7F0305 --><-- ACK
0201011877FFFF187700000000FFFFFFFB7F0304 --><-- ACK
0202011878FFFF187800000000FFFFFFFB7F0307 --><-- ACK
0203011879FFFF187900000000FFFFFFFB7F0306 --><-- ACK
0204011880FFFF188000000000FFFFFFFB7F0301 --><-- ACK
0205011881FFFF188100000000FFFFFFFB7F0300 --><-- ACK
0206011882FFFF188200000000FFFFFFFB7F0303 --><-- ACK
0207011883FFFF188300000000FFFFFFFB7F0302 --><-- ACK
0208011884FFFF188400000000FFFFFFFB7F030D --><-- ACK
0209011885FFFF188500000000FFFFFFFB7F030C --><-- ACK
020A011886FFFF188600000000FFFFFFFB7F030F --><-- ACK
020B011887FFFF188700000000FFFFFFFB7F030E --><-- ACK
020C011888FFFF188800000000FFFFFFFB7F0309 --><-- ACK
020D011889FFFF188900000000FFFFFFFB7F0308 --><-- ACK
020E011890FFFF189000000000FFFFFFFB7F030B --><-- ACK
020F011891FFFF189100000000FFFFFFFB7F030A --><-- ACK
0210011892FFFF189200000000FFFFFFFB7F0315 --><-- ACK
0211011893FFFF189300000000FFFFFFFB7F0314 --><-- ACK
0212011894FFFF189400000000FFFFFFFB7F0317 --><-- ACK
0213011895FFFF189500000000FFFFFFFB7F0316 --><-- ACK
0214011896FFFF189600000000FFFFFFFB7F0311 --><-- ACK
0215011897FFFF189700000000FFFFFFFB7F0310 --><-- ACK
0216011898FFFF189800000000FFFFFFFB7F0313 --><-- ACK
0217011899FFFF189900000000FFFFFFFB7F0312 --><-- ACK
0218011900FFFF190000000000FFFFFFFB7F031D --><-- ACK
0219011901FFFF190100000000FFFFFFFB7F031C --><-- ACK
021A011902FFFF190200000000FFFFFFFB7F031F --><-- ACK
021B011903FFFF190300000000FFFFFFFB7F031E --><-- ACK
021C011904FFFF190400000000FFFFFFFB7F0319 --><-- ACK
021D011905FFFF190500000000FFFFFFFB7F0318 --><-- ACK
021E011906FFFF190600000000FFFFFFFB7F031B --><-- ACK
021F011907FFFF190700000000FFFFFFFB7F031A --><-- ACK
0220011908FFFF190800000000FFFFFFFB7F0325 --><-- ACK
0221011909FFFF190900000000FFFFFFFB7F0324 --><-- ACK
0222011910FFFF191000000000FFFFFFFB7F0327 --><-- ACK
0223011911FFFF191100000000FFFFFFFB7F0326 --><-- ACK
0224011912FFFF191200000000FFFFFFFB7F0321 --><-- ACK
0225011913FFFF191300000000FFFFFFFB7F0320 --><-- ACK
0226011914FFFF191400000000FFFFFFFB7F0323 --><-- ACK
0227011915FFFF191500000000FFFFFFFB7F0322 --><-- ACK
0228011916FFFF191600000000FFFFFFFB7F032D --><-- ACK
0229011917FFFF191700000000FFFFFFFB7F032C --><-- ACK
022A011918FFFF191800000000FFFFFFFB7F032F --><-- ACK
022B011919FFFF191900000000FFFFFFFB7F032E --><-- ACK
022C011920FFFF192000000000FFFFFFFB7F0329 --><-- ACK
022D011921FFFF192100000000FFFFFFFB7F0328 --><-- ACK
022E011922FFFF192200000000FFFFFFFB7F032B --><-- ACK
022F011923FFFF192300000000FFFFFFFB7F032A --><-- ACK
0230011924FFFF192400000000FFFFFFFB7F0335 --><-- ACK
0231011925FFFF192500000000FFFFFFFB7F0334 --><-- ACK
0232011926FFFF192600000000FFFFFFFB7F0337 --><-- ACK
0233011927FFFF192700000000FFFFFFFB7F0336 --><-- ACK
0234011928FFFF192800000000FFFFFFFB7F0331 --><-- ACK
0235011929FFFF192900000000FFFFFFFB7F0330 --><-- ACK
0236011930FFFF193000000000FFFFFFFB7F0333 --><-- ACK
0237011931FFFF193100000000FFFFFFFB7F0332 --><-- ACK
0238011932FFFF193200000000FFFFFFFB7F033D --><-- ACK
0239011933FFFF193300000000FFFFFFFB7F033C --><-- ACK
023A011934FFFF193400000000FFFFFFFB7F033F --><-- ACK
023B011935FFFF193500000000FFFFFFFB7F033E --><-- ACK
023C011936FFFF193600000000FFFFFFFB7F0339 --><-- ACK
023D011937FFFF193700000000FFFFFFFB7F0338 --><-- ACK
023E011938FFFF193800000000FFFFFFFB7F033B --><-- ACK
023F011939FFFF193900000000FFFFFFFB7F033A --><-- ACK
0240011940FFFF194000000000FFFFFFFB7F0345 --><-- ACK
0241011941FFFF194100000000FFFFFFFB7F0344 --><-- ACK
0242011942FFFF194200000000FFFFFFFB7F0347 --><-- ACK
0243011943FFFF194300000000FFFFFFFB7F0346 --><-- ACK
0244011944FFFF194400000000FFFFFFFB7F0341 --><-- ACK
0245011945FFFF194500000000FFFFFFFB7F0340 --><-- ACK
0246011946FFFF194600000000FFFFFFFB7F0343 --><-- ACK
0247011947FFFF194700000000FFFFFFFB7F0342 --><-- ACK
0248011948FFFF194800000000FFFFFFFB7F034D --><-- ACK
0249011949FFFF194900000000FFFFFFFB7F034C --><-- ACK
024A011950FFFF195000000000FFFFFFFB7F034F --><-- ACK
024B011951FFFF195100000000FFFFFFFB7F034E --><-- ACK
024C011952FFFF195200000000FFFFFFFB7F0349 --><-- ACK
024D011953FFFF195300000000FFFFFFFB7F0348 --><-- ACK
024E011954FFFF195400000000FFFFFFFB7F034B --><-- ACK
024F011955FFFF195500000000FFFFFFFB7F034A --><-- ACK
0250011956FFFF195600000000FFFFFFFB7F0355 --><-- ACK
0251011957FFFF195700000000FFFFFFFB7F0354 --><-- ACK
0252011958FFFF195800000000FFFFFFFB7F0357 --><-- ACK
0253011959FFFF195900000000FFFFFFFB7F0356 --><-- ACK
0254011960FFFF196000000000FFFFFFFB7F0351 --><-- ACK
0255011961FFFF196100000000FFFFFFFB7F0350 --><-- ACK
0256011962FFFF196200000000FFFFFFFB7F0353 --><-- ACK
0257011963FFFF196300000000FFFFFFFB7F0352 --><-- ACK
0258011964FFFF196400000000FFFFFFFB7F035D --><-- ACK
0259011965FFFF196500000000FFFFFFFB7F035C --><-- ACK
025A011966FFFF196600000000FFFFFFFB7F035F --><-- ACK
025B011967FFFF196700000000FFFFFFFB7F035E --><-- ACK
025C011968FFFF196800000000FFFFFFFB7F0359 --><-- ACK
025D011969FFFF196900000000FFFFFFFB7F0358 --><-- ACK
025E011970FFFF197000000000FFFFFFFB7F035B --><-- ACK
025F011971FFFF197100000000FFFFFFFB7F035A --><-- ACK
0260011972FFFF197200000000FFFFFFFB7F0365 --><-- ACK
0261011973FFFF197300000000FFFFFFFB7F0364 --><-- ACK
0262011974FFFF197400000000FFFFFFFB7F0367 --><-- ACK
0263011975FFFF197500000000FFFFFFFB7F0366 --><-- ACK
0264011976FFFF197600000000FFFFFFFB7F0361 --><-- ACK
0265011977FFFF197700000000FFFFFFFB7F0360 --><-- ACK
0266011978FFFF197800000000FFFFFFFB7F0363 --><-- ACK
0267011979FFFF197900000000FFFFFFFB7F0362 --><-- ACK
0268011980FFFF198000000000FFFFFFFB7F036D --><-- ACK
0269011981FFFF198100000000FFFFFFFB7F036C --><-- ACK
026A011982FFFF198200000000FFFFFFFB7F036F --><-- ACK
026B011983FFFF198300000000FFFFFFFB7F036E --><-- ACK
026C011984FFFF198400000000FFFFFFFB7F0369 --><-- ACK
026D011985FFFF198500000000FFFFFFFB7F0368 --><-- ACK
026E011986FFFF198600000000FFFFFFFB7F036B --><-- ACK
026F011987FFFF198700000000FFFFFFFB7F036A --><-- ACK
0270011988FFFF198800000000FFFFFFFB7F0375 --><-- ACK
0271011989FFFF198900000000FFFFFFFB7F0374 --><-- ACK
0272011990FFFF199000000000FFFFFFFB7F0377 --><-- ACK
0273011991FFFF199100000000FFFFFFFB7F0376 --><-- ACK
0274011992FFFF199200000000FFFFFFFB7F0371 --><-- ACK
0275011993FFFF199300000000FFFFFFFB7F0370 --><-- ACK
0276011994FFFF199400000000FFFFFFFB7F0373 --><-- ACK
0277011995FFFF199500000000FFFFFFFB7F0372 --><-- ACK
0278011996FFFF199600000000FFFFFFFB7F037D --><-- ACK
0279011997FFFF199700000000FFFFFFFB7F037C --><-- ACK
027A011998FFFF199800000000FFFFFFFB7F037F --><-- ACK
027B011999FFFF199900000000FFFFFFFB7F037E --><-- ACK
027C012000FFFF200000000000FFFFFFFB7F0379 --><-- ACK
027D012001FFFF200100000000FFFFFFFB7F0378 --><-- ACK
027E012002FFFF200200000000FFFFFFFB7F037B --><-- ACK
027F012003FFFF200300000000FFFFFFFB7F037A --><-- ACK
0280012004FFFF200400000000FFFFFFFB7F0385 --><-- ACK
0281012005FFFF200500000000FFFFFFFB7F0384 --><-- ACK
0282012006FFFF200600000000FFFFFFFB7F0387 --><-- ACK
0283012007FFFF200700000000FFFFFFFB7F0386 --><-- ACK
0284012008FFFF200800000000FFFFFFFB7F0381 --><-- ACK
0285012009FFFF200900000000FFFFFFFB7F0380 --><-- ACK
0286012010FFFF201000000000FFFFFFFB7F0383 --><-- ACK
0287012011FFFF201100000000FFFFFFFB7F0382 --><-- ACK
0288012012FFFF201200000000FFFFFFFB7F038D --><-- ACK
0289012013FFFF201300000000FFFFFFFB7F038C --><-- ACK
028A012014FFFF201400000000FFFFFFFB7F038F --><-- ACK
028B012015FFFF201500000000FFFFFFFB7F038E --><-- ACK
028C012016FFFF201600000000FFFFFFFB7F0389 --><-- ACK
028D012017FFFF201700000000FFFFFFFB7F0388 --><-- ACK
028E012018FFFF201800000000FFFFFFFB7F038B --><-- ACK
028F012019FFFF201900000000FFFFFFFB7F038A --><-- ACK
0290012020FFFF202000000000FFFFFFFB7F0395 --><-- ACK
0291012021FFFF202100000000FFFFFFFB7F0394 --><-- ACK
0292012022FFFF202200000000FFFFFFFB7F0397 --><-- ACK
0293012023FFFF202300000000FFFFFFFB7F0396 --><-- ACK
0294012024FFFF202400000000FFFFFFFB7F0391 --><-- ACK
0295012025FFFF202500000000FFFFFFFB7F0390 --><-- ACK
0296012026FFFF202600000000FFFFFFFB7F0393 --><-- ACK
0297012027FFFF202700000000FFFFFFFB7F0392 --><-- ACK
0298012028FFFF202800000000FFFFFFFB7F039D --><-- ACK
0299012029FFFF202900000000FFFFFFFB7F039C --><-- ACK
029A012030FFFF203000000000FFFFFFFB7F039F --><-- ACK
